type,node,server,direct_path,node_to_dc,DC_to_server,stretch
IndirectionDC,planetlab2.cs.uoregon.edu,planetlab2.citadel.edu,83.526,29.0883529084,37.9210523094,0.80225804202
IndirectionDC,planetlab2.cs.uoregon.edu,planetlab-03.cs.princeton.edu,95.017,29.0883529084,42.7752293987,0.756323419042
IndirectionDC,planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,25.225,10.4287188979,10.4287188979,0.826855809546
IndirectionDC,planetlab2.cs.uoregon.edu,planetlab2.cs.pitt.edu,105.034,13.0832415136,83.3116494989,0.917749405074
IndirectionDC,planetlab2.cs.uoregon.edu,planetlab1.rutgers.edu,99.484,29.0883529084,38.4141203008,0.678525925869
IndirectionDC,planetlab2.cs.uoregon.edu,node2.planetlab.mathcs.emory.edu,72.879,14.7167689953,51.0234751951,0.902046463184
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab2.cs.uml.edu,99.923,20.8828199276,39.7775383973,0.607071027941
IndirectionDC,planetlab2.arizona-gigapop.net,pl2.ucs.indiana.edu,58.961,20.8828199276,25.208549763,0.781726390166
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab3.rutgers.edu,64.064,20.8828199276,37.7827410192,0.915733656138
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab1.cs.du.edu,62.813,20.8828199276,26.235187622,0.75013146243
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab2.rutgers.edu,79.134,20.8828199276,22.7196346689,0.550995205556
IndirectionDC,planetlab2.arizona-gigapop.net,pl3.cs.unm.edu,77.825,20.8828199276,45.8651094403,0.857666936947
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab3.eecs.umich.edu,53.351,20.8828199276,21.151774993,0.787887666972
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab-01.cs.princeton.edu,64.124,20.8828199276,42.5867864078,0.989794871427
IndirectionDC,planetlab2.arizona-gigapop.net,pl1.ucs.indiana.edu,58.913,20.8828199276,25.4726330454,0.786845907915
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab6.csee.usf.edu,60.086,20.8828199276,28.9475364496,0.829317251559
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab-03.cs.princeton.edu,63.848,20.8828199276,42.7752293987,0.997024954992
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab2.cs.du.edu,63.023,20.8828199276,26.3286050795,0.749114212384
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab1.rutgers.edu,64.889,20.8828199276,38.4141203008,0.913821144237
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab2.emich.edu,58.185,20.8828199276,21.4281709354,0.72718038778
IndirectionDC,planetlab2.arizona-gigapop.net,planetlab1.cs.uml.edu,90.942,20.8828199276,28.3003219254,0.540818783983
IndirectionDC,planetlab6.csee.usf.edu,planetlab2.cs.uml.edu,68.739,28.9475364496,39.7775383973,0.999797419906
IndirectionDC,planetlab6.csee.usf.edu,pluto.cs.brown.edu,42.957,15.5936857939,15.5936857939,0.726013725069
IndirectionDC,planetlab6.csee.usf.edu,planetlab1.temple.edu,39.684,10.8519496383,10.8519496383,0.546918135183
IndirectionDC,planetlab6.csee.usf.edu,planetlab2.rutgers.edu,47.523,22.7196346689,22.7196346689,0.956153217133
IndirectionDC,planetlab6.csee.usf.edu,ebb.colgate.edu,44.467,18.5672217585,18.5672217585,0.835101165291
IndirectionDC,planetlab6.csee.usf.edu,planetlab2.cs.uoregon.edu,94.714,28.9475364496,29.0883529084,0.612748794877
IndirectionDC,planetlab6.csee.usf.edu,planetlab4.cs.uoregon.edu,94.616,28.9475364496,29.1121800724,0.61363528919
IndirectionDC,planetlab6.csee.usf.edu,planetlabone.ccs.neu.edu,38.128,13.3246602671,13.3246602671,0.69894357255
IndirectionDC,planetlab6.csee.usf.edu,planetlab2.cs.pitt.edu,39.267,13.0832415136,13.0832415136,0.666373367642
IndirectionDC,planetlab6.csee.usf.edu,planetlab1.cs.uml.edu,60.508,28.3003219254,28.3003219254,0.935424139796
IndirectionDC,planetlab2.utdallas.edu,planetlab1.unr.edu,39.784,10.6554155302,28.057109936,0.973067702247
IndirectionDC,planetlab2.utdallas.edu,planetlab2.cs.uml.edu,78.499,10.6554155302,39.7775383973,0.642466196098
IndirectionDC,planetlab2.utdallas.edu,planetlab2.cs.ucla.edu,39.869,10.2241013081,26.5455274144,0.922261123241
IndirectionDC,planetlab2.utdallas.edu,pluto.cs.brown.edu,54.356,10.6554155302,15.5936857939,0.482910834574
IndirectionDC,planetlab2.utdallas.edu,planetlab1.cs.uoregon.edu,62.570,10.6554155302,28.9460027832,0.632913829525
IndirectionDC,planetlab2.utdallas.edu,planetlab1.temple.edu,38.712,10.6554155302,10.8519496383,0.555573599104
IndirectionDC,planetlab2.utdallas.edu,planetlab3.rutgers.edu,50.400,10.6554155302,37.7827410192,0.96107453471
IndirectionDC,planetlab2.utdallas.edu,planetlab1.cs.du.edu,45.037,10.6554155302,26.235187622,0.819117684397
IndirectionDC,planetlab2.utdallas.edu,planetlab2.rutgers.edu,52.778,10.6554155302,22.7196346689,0.632366709597
IndirectionDC,planetlab2.utdallas.edu,ebb.colgate.edu,53.066,10.6554155302,18.5672217585,0.550684756505
IndirectionDC,planetlab2.utdallas.edu,planetlab2.cs.uoregon.edu,62.487,10.6554155302,29.0883529084,0.636032589796
IndirectionDC,planetlab2.utdallas.edu,planetlab6.csee.usf.edu,41.188,10.6554155302,28.9475364496,0.961516751962
IndirectionDC,planetlab2.utdallas.edu,node1.planetlab.mathcs.emory.edu,32.846,10.6554155302,15.0971407902,0.784039344833
IndirectionDC,planetlab2.utdallas.edu,planetlab01.cs.washington.edu,47.393,10.6554155302,19.404631784,0.634271882223
IndirectionDC,planetlab2.utdallas.edu,planetlab4.cs.uoregon.edu,62.420,10.6554155302,29.1121800724,0.637097013819
IndirectionDC,planetlab2.utdallas.edu,planetlab2.citadel.edu,50.955,10.6554155302,37.9210523094,0.953320927085
IndirectionDC,planetlab2.utdallas.edu,planetlabone.ccs.neu.edu,44.673,10.6554155302,13.3246602671,0.536791256403
IndirectionDC,planetlab2.utdallas.edu,planetlab2.cs.du.edu,44.967,10.6554155302,26.3286050795,0.822470269524
IndirectionDC,planetlab2.utdallas.edu,planetlab1.cs.ucla.edu,39.924,10.4287188979,26.5926342889,0.927295691484
IndirectionDC,planetlab2.utdallas.edu,planetlab2.cs.pitt.edu,49.000,10.6554155302,13.0832415136,0.484462388649
IndirectionDC,planetlab2.utdallas.edu,planetlab2.emich.edu,33.027,10.6554155302,21.4281709354,0.971435082375
IndirectionDC,planetlab2.utdallas.edu,node2.planetlab.mathcs.emory.edu,32.602,10.6554155302,14.7167689953,0.778240124087
IndirectionDC,planetlab2.utdallas.edu,planetlab1.cs.uml.edu,68.332,10.6554155302,28.3003219254,0.570095086571
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab1.unr.edu,68.865,15.0971407902,28.057109936,0.626649977873
IndirectionDC,node1.planetlab.mathcs.emory.edu,ricepl-5.cs.rice.edu,46.356,15.0971407902,22.6863554545,0.815072401517
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab2.cs.uml.edu,70.112,15.0971407902,39.7775383973,0.782671713651
IndirectionDC,node1.planetlab.mathcs.emory.edu,pluto.cs.brown.edu,44.375,15.0971407902,15.5936857939,0.69162426105
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab1.cs.uoregon.edu,72.621,15.0971407902,28.9460027832,0.606479442219
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab1.cs.du.edu,42.751,15.0971407902,26.235187622,0.966815475947
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab1.arizona-gigapop.net,46.847,15.0971407902,20.8244156459,0.766784563283
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab2.cs.uoregon.edu,72.949,15.0971407902,29.0883529084,0.605703898595
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab2.arizona-gigapop.net,47.066,15.0971407902,20.8828199276,0.764457585471
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab01.cs.washington.edu,67.619,15.0971407902,19.404631784,0.510237841054
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab4.cs.uoregon.edu,72.846,15.0971407902,29.1121800724,0.606887418151
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlabone.ccs.neu.edu,42.577,13.3246602671,13.3246602671,0.62590883656
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab2.cs.du.edu,42.879,15.0971407902,26.3286050795,0.966108021869
IndirectionDC,node1.planetlab.mathcs.emory.edu,planetlab1.cs.uml.edu,61.192,15.0971407902,28.3003219254,0.70920157399
IndirectionDC,planetlab01.cs.washington.edu,ricepl-5.cs.rice.edu,53.285,19.404631784,22.6863554545,0.789921877423
IndirectionDC,planetlab01.cs.washington.edu,planetlab2.cs.uml.edu,104.106,19.404631784,39.7775383973,0.568479916444
IndirectionDC,planetlab01.cs.washington.edu,planetlab2.cs.ucla.edu,26.703,10.2241013081,10.2241013081,0.765764244325
IndirectionDC,planetlab01.cs.washington.edu,pl2.ucs.indiana.edu,59.930,19.404631784,25.208549763,0.744421517554
IndirectionDC,planetlab01.cs.washington.edu,planetlab3.rutgers.edu,73.660,19.404631784,37.7827410192,0.776369438002
IndirectionDC,planetlab01.cs.washington.edu,planetlab2.rutgers.edu,86.666,19.404631784,22.7196346689,0.486052967172
IndirectionDC,planetlab01.cs.washington.edu,planetlab3.eecs.umich.edu,54.148,19.404631784,21.151774993,0.748991777665
IndirectionDC,planetlab01.cs.washington.edu,planetlab-01.cs.princeton.edu,78.082,19.404631784,42.5867864078,0.793927130348
IndirectionDC,planetlab01.cs.washington.edu,pl1.ucs.indiana.edu,59.496,19.404631784,25.4726330454,0.754290453634
IndirectionDC,planetlab01.cs.washington.edu,planetlab6.csee.usf.edu,80.633,19.404631784,28.9475364496,0.59965731442
IndirectionDC,planetlab01.cs.washington.edu,node1.planetlab.mathcs.emory.edu,67.622,15.0971407902,50.8683078208,0.975502774408
IndirectionDC,planetlab01.cs.washington.edu,planetlab2.citadel.edu,77.990,19.404631784,37.9210523094,0.735038903621
IndirectionDC,planetlab01.cs.washington.edu,planetlab-03.cs.princeton.edu,76.978,19.404631784,42.7752293987,0.807761453697
IndirectionDC,planetlab01.cs.washington.edu,planetlab1.cs.ucla.edu,27.215,10.4287188979,10.4287188979,0.766394921764
IndirectionDC,planetlab01.cs.washington.edu,planetlab1.rutgers.edu,72.437,19.404631784,38.4141203008,0.798193631498
IndirectionDC,planetlab01.cs.washington.edu,planetlab2.emich.edu,58.907,19.404631784,21.4281709354,0.693174032278
IndirectionDC,planetlab01.cs.washington.edu,node2.planetlab.mathcs.emory.edu,67.384,14.7167689953,51.0234751951,0.975606140781
IndirectionDC,planetlab01.cs.washington.edu,planetlab1.cs.uml.edu,91.050,19.404631784,28.3003219254,0.523942380114
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab2.cs.uml.edu,107.264,29.1121800724,39.7775383973,0.642244541223
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab2.cs.ucla.edu,25.600,10.2241013081,10.2241013081,0.798757914695
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab1.temple.edu,91.875,10.8519496383,78.7219794044,0.974954329716
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab3.rutgers.edu,98.694,29.1121800724,37.7827410192,0.67780129584
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab2.rutgers.edu,115.696,22.7196346689,90.8066826281,0.981246692167
IndirectionDC,planetlab4.cs.uoregon.edu,pl3.cs.unm.edu,83.998,29.1121800724,45.8651094403,0.892608032485
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab-01.cs.princeton.edu,97.182,29.1121800724,42.5867864078,0.737780314052
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab2.utdallas.edu,62.423,10.6554155302,42.8955374339,0.857872145909
IndirectionDC,planetlab4.cs.uoregon.edu,node1.planetlab.mathcs.emory.edu,72.837,15.0971407902,50.8683078208,0.90565850613
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab2.citadel.edu,83.475,29.1121800724,37.9210523094,0.803033631408
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab-03.cs.princeton.edu,97.243,29.1121800724,42.7752293987,0.739255365128
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,25.332,10.4287188979,10.4287188979,0.8233632479
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab2.cs.pitt.edu,105.560,13.0832415136,83.3116494989,0.913176307432
IndirectionDC,planetlab4.cs.uoregon.edu,planetlab1.rutgers.edu,99.555,29.1121800724,38.4141203008,0.678281355765
IndirectionDC,planetlab4.cs.uoregon.edu,node2.planetlab.mathcs.emory.edu,72.848,14.7167689953,51.0234751951,0.902430323281
IndirectionDC,planetlab2.citadel.edu,planetlab2.cs.uml.edu,81.699,37.9210523094,39.7775383973,0.951034782637
IndirectionDC,planetlab2.citadel.edu,planetlab2.cs.ucla.edu,69.778,10.2241013081,56.0082846411,0.949187221606
IndirectionDC,planetlab2.citadel.edu,pluto.cs.brown.edu,54.996,15.5936857939,15.5936857939,0.567084362277
IndirectionDC,planetlab2.citadel.edu,planetlab1.temple.edu,29.378,10.8519496383,10.8519496383,0.738780695643
IndirectionDC,planetlab2.citadel.edu,ebb.colgate.edu,62.599,18.5672217585,18.5672217585,0.593211449336
IndirectionDC,planetlab2.citadel.edu,planetlab2.utdallas.edu,50.959,10.6554155302,33.9559641068,0.875436716517
IndirectionDC,planetlab2.citadel.edu,planetlabone.ccs.neu.edu,53.157,13.3246602671,13.3246602671,0.5013322899
IndirectionDC,planetlab2.citadel.edu,planetlab1.cs.ucla.edu,69.426,10.4287188979,56.1090996105,0.958399137332
IndirectionDC,planetlab2.citadel.edu,planetlab2.cs.pitt.edu,36.833,13.0832415136,13.0832415136,0.71040868317
IndirectionDC,planetlab2.citadel.edu,planetlab1.cs.uml.edu,71.516,28.3003219254,28.3003219254,0.791440290995
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab1.unr.edu,81.841,28.057109936,44.7837516704,0.890028978219
IndirectionDC,planetlab-03.cs.princeton.edu,ricepl-5.cs.rice.edu,46.439,22.6863554545,8.02250412466,0.661273058833
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab2.cs.uml.edu,195.409,39.7775383973,90.8327343358,0.66839435611
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab2.cs.ucla.edu,75.333,10.2241013081,26.5455274144,0.488094576381
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab1.cs.uoregon.edu,96.077,28.9460027832,53.4280306236,0.85737516166
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab1.arizona-gigapop.net,63.720,20.8244156459,37.0898001114,0.908885997447
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab2.cs.uoregon.edu,94.783,29.0883529084,53.4850119677,0.871183280505
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab2.arizona-gigapop.net,63.883,20.8828199276,36.947185412,0.905248741286
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab2.utdallas.edu,45.802,10.6554155302,10.6554155302,0.465281670241
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab01.cs.washington.edu,77.800,19.404631784,51.7310877193,0.914340867652
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab4.cs.uoregon.edu,97.072,29.1121800724,53.4639440579,0.850668824484
IndirectionDC,planetlab-03.cs.princeton.edu,planetlab1.cs.ucla.edu,78.156,10.4287188979,26.5926342889,0.473685362439
IndirectionDC,planetlabone.ccs.neu.edu,planetlab1.unr.edu,73.247,13.3246602671,28.057109936,0.564961980738
IndirectionDC,planetlabone.ccs.neu.edu,ricepl-5.cs.rice.edu,50.154,13.3246602671,22.6863554545,0.718008847183
IndirectionDC,planetlabone.ccs.neu.edu,planetlab2.cs.uml.edu,181.640,13.3246602671,39.7775383973,0.292348594277
IndirectionDC,planetlabone.ccs.neu.edu,planetlab2.cs.ucla.edu,82.596,10.2241013081,56.0082846411,0.801883698353
IndirectionDC,planetlabone.ccs.neu.edu,planetlab1.cs.uoregon.edu,76.991,13.3246602671,28.9460027832,0.549033822788
IndirectionDC,planetlabone.ccs.neu.edu,planetlab1.cs.du.edu,47.491,13.3246602671,26.235187622,0.832996733889
IndirectionDC,planetlabone.ccs.neu.edu,planetlab1.arizona-gigapop.net,69.811,13.3246602671,20.8244156459,0.489164686267
IndirectionDC,planetlabone.ccs.neu.edu,planetlab2.cs.uoregon.edu,77.236,13.3246602671,29.0883529084,0.549135288926
IndirectionDC,planetlabone.ccs.neu.edu,planetlab2.arizona-gigapop.net,69.826,13.3246602671,20.8828199276,0.489896030056
IndirectionDC,planetlabone.ccs.neu.edu,planetlab2.utdallas.edu,44.654,10.6554155302,33.9559641068,0.999045542101
IndirectionDC,planetlabone.ccs.neu.edu,node1.planetlab.mathcs.emory.edu,42.566,13.3246602671,15.0971407902,0.667711343732
IndirectionDC,planetlabone.ccs.neu.edu,planetlab01.cs.washington.edu,72.343,13.3246602671,19.404631784,0.452418230528
IndirectionDC,planetlabone.ccs.neu.edu,planetlab4.cs.uoregon.edu,76.998,13.3246602671,29.1121800724,0.551142111996
IndirectionDC,planetlabone.ccs.neu.edu,planetlab2.citadel.edu,53.125,13.3246602671,37.9210523094,0.964625177911
IndirectionDC,planetlabone.ccs.neu.edu,planetlab2.cs.du.edu,47.315,13.3246602671,26.3286050795,0.838069646975
IndirectionDC,planetlabone.ccs.neu.edu,planetlab1.cs.ucla.edu,85.259,10.4287188979,56.1090996105,0.780419879525
IndirectionDC,planetlabone.ccs.neu.edu,node2.planetlab.mathcs.emory.edu,42.568,13.3246602671,14.7167689953,0.658744344634
IndirectionDC,planetlab2.cs.du.edu,planetlab2.cs.uml.edu,228.616,26.3286050795,39.7775383973,0.289157991903
IndirectionDC,planetlab2.cs.du.edu,planetlab6.csee.usf.edu,56.526,26.3286050795,28.9475364496,0.977888786206
IndirectionDC,planetlab2.cs.du.edu,planetlab2.utdallas.edu,45.172,10.6554155302,15.0352578669,0.568730040669
IndirectionDC,planetlab2.cs.du.edu,planetlab1.cs.uml.edu,62.744,26.3286050795,28.3003219254,0.870663760756
IndirectionDC,planetlab1.cs.ucla.edu,ricepl-5.cs.rice.edu,46.426,10.4287188979,22.6863554545,0.713287260423
IndirectionDC,planetlab1.cs.ucla.edu,planetlab3.wail.wisc.edu,87.740,10.4287188979,74.3307877437,0.966030392542
IndirectionDC,planetlab1.cs.ucla.edu,planetlab2.cs.uml.edu,276.173,10.4287188979,39.7775383973,0.181792779508
IndirectionDC,planetlab1.cs.ucla.edu,pluto.cs.brown.edu,99.666,10.4287188979,15.5936857939,0.261096107918
IndirectionDC,planetlab1.cs.ucla.edu,pl2.ucs.indiana.edu,82.656,10.4287188979,25.208549763,0.431151624333
IndirectionDC,planetlab1.cs.ucla.edu,planetlab1.temple.edu,86.363,10.4287188979,10.8519496383,0.246409556595
IndirectionDC,planetlab1.cs.ucla.edu,planetlab1.cs.okstate.edu,60.703,10.4287188979,27.6567956001,0.627407450999
IndirectionDC,planetlab1.cs.ucla.edu,planetlab3.rutgers.edu,86.118,10.4287188979,37.7827410192,0.559830231974
IndirectionDC,planetlab1.cs.ucla.edu,planetlab1.unl.edu,62.398,10.4287188979,30.6111236424,0.657710864776
IndirectionDC,planetlab1.cs.ucla.edu,planetlab1.cs.du.edu,41.338,10.4287188979,26.235187622,0.886929859207
IndirectionDC,planetlab1.cs.ucla.edu,planetlab2.rutgers.edu,99.788,10.4287188979,22.7196346689,0.332187773748
IndirectionDC,planetlab1.cs.ucla.edu,ebb.colgate.edu,94.341,10.4287188979,18.5672217585,0.307352483612
IndirectionDC,planetlab1.cs.ucla.edu,planetlab3.eecs.umich.edu,73.267,10.4287188979,21.151774993,0.431032987442
IndirectionDC,planetlab1.cs.ucla.edu,planetlab-01.cs.princeton.edu,84.112,10.4287188979,42.5867864078,0.630296572495
IndirectionDC,planetlab1.cs.ucla.edu,pl1.ucs.indiana.edu,77.469,10.4287188979,25.4726330454,0.46342862233
IndirectionDC,planetlab1.cs.ucla.edu,planetlab6.csee.usf.edu,70.018,10.4287188979,28.9475364496,0.562373323253
IndirectionDC,planetlab1.cs.ucla.edu,planetlab2.utdallas.edu,47.174,10.4287188979,10.6554155302,0.446943961252
IndirectionDC,planetlab1.cs.ucla.edu,node1.planetlab.mathcs.emory.edu,66.467,10.4287188979,15.0971407902,0.384038089399
IndirectionDC,planetlab1.cs.ucla.edu,planetlab01.cs.washington.edu,39.165,10.4287188979,19.404631784,0.761734984856
IndirectionDC,planetlab1.cs.ucla.edu,planetlab2.citadel.edu,80.866,10.4287188979,37.9210523094,0.597899873956
IndirectionDC,planetlab1.cs.ucla.edu,planetlab-03.cs.princeton.edu,81.747,10.4287188979,42.7752293987,0.650836707116
IndirectionDC,planetlab1.cs.ucla.edu,planetlabone.ccs.neu.edu,92.105,10.4287188979,13.3246602671,0.257894567776
IndirectionDC,planetlab1.cs.ucla.edu,planetlab2.cs.du.edu,41.247,10.4287188979,26.3286050795,0.891151452891
IndirectionDC,planetlab1.cs.ucla.edu,planetlab2.cs.pitt.edu,91.575,10.4287188979,13.0832415136,0.256750864444
IndirectionDC,planetlab1.cs.ucla.edu,planetlab1.rutgers.edu,88.815,10.4287188979,38.4141203008,0.549939077844
IndirectionDC,planetlab1.cs.ucla.edu,planetlab2.emich.edu,78.249,10.4287188979,21.4281709354,0.407122005819
IndirectionDC,planetlab1.cs.ucla.edu,node2.planetlab.mathcs.emory.edu,70.484,10.4287188979,14.7167689953,0.35675455271
IndirectionDC,planetlab1.cs.ucla.edu,planetlab1.cs.uml.edu,106.298,10.4287188979,28.3003219254,0.364344021744
IndirectionDC,planetlab1.cs.ucla.edu,planetlab2.unl.edu,62.585,10.4287188979,30.5934049011,0.655462551714
IndirectionDC,planetlab2.cs.pitt.edu,planetlab1.unr.edu,71.443,13.0832415136,28.057109936,0.575848598877
IndirectionDC,planetlab2.cs.pitt.edu,planetlab2.cs.uml.edu,68.906,13.0832415136,39.7775383973,0.767143353422
IndirectionDC,planetlab2.cs.pitt.edu,planetlab2.cs.ucla.edu,86.814,10.2241013081,56.0082846411,0.762922868998
IndirectionDC,planetlab2.cs.pitt.edu,pluto.cs.brown.edu,35.840,13.0832415136,15.5936857939,0.800137480678
IndirectionDC,planetlab2.cs.pitt.edu,pl2.ucs.indiana.edu,40.334,13.0832415136,25.208549763,0.949367562766
IndirectionDC,planetlab2.cs.pitt.edu,planetlab1.cs.uoregon.edu,108.314,13.0832415136,28.9460027832,0.388031503747
IndirectionDC,planetlab2.cs.pitt.edu,planetlab1.cs.okstate.edu,48.215,13.0832415136,27.6567956001,0.844966029528
IndirectionDC,planetlab2.cs.pitt.edu,planetlab1.unl.edu,48.019,13.0832415136,30.6111236424,0.90993908986
IndirectionDC,planetlab2.cs.pitt.edu,planetlab1.cs.du.edu,54.638,13.0832415136,26.235187622,0.719616917449
IndirectionDC,planetlab2.cs.pitt.edu,pl3.cs.unm.edu,64.839,13.0832415136,45.8651094403,0.909149600609
IndirectionDC,planetlab2.cs.pitt.edu,planetlab1.arizona-gigapop.net,73.427,13.0832415136,20.8244156459,0.461787314741
IndirectionDC,planetlab2.cs.pitt.edu,planetlab3.eecs.umich.edu,37.099,13.0832415136,21.151774993,0.922801598604
IndirectionDC,planetlab2.cs.pitt.edu,pl1.ucs.indiana.edu,41.296,13.0832415136,25.4726330454,0.933646710553
IndirectionDC,planetlab2.cs.pitt.edu,planetlab2.cs.uoregon.edu,107.946,13.0832415136,29.0883529084,0.390673062661
IndirectionDC,planetlab2.cs.pitt.edu,planetlab2.arizona-gigapop.net,73.346,13.0832415136,20.8828199276,0.463093576217
IndirectionDC,planetlab2.cs.pitt.edu,planetlab2.utdallas.edu,52.108,10.6554155302,33.9559641068,0.85613302443
IndirectionDC,planetlab2.cs.pitt.edu,node1.planetlab.mathcs.emory.edu,28.634,13.0832415136,15.0971407902,0.98415807445
IndirectionDC,planetlab2.cs.pitt.edu,planetlab01.cs.washington.edu,77.615,13.0832415136,19.404631784,0.418577250501
IndirectionDC,planetlab2.cs.pitt.edu,planetlab4.cs.uoregon.edu,108.145,13.0832415136,29.1121800724,0.390174502621
IndirectionDC,planetlab2.cs.pitt.edu,planetlab2.cs.du.edu,54.960,13.0832415136,26.3286050795,0.717100556643
IndirectionDC,planetlab2.cs.pitt.edu,planetlab1.cs.ucla.edu,88.492,10.4287188979,56.1090996105,0.751907726217
IndirectionDC,planetlab2.cs.pitt.edu,node2.planetlab.mathcs.emory.edu,28.681,13.0832415136,14.7167689953,0.969283166867
IndirectionDC,planetlab2.cs.pitt.edu,planetlab1.cs.uml.edu,43.914,13.0832415136,28.3003219254,0.94237745227
IndirectionDC,planetlab2.cs.pitt.edu,planetlab2.unl.edu,47.585,13.0832415136,30.5934049011,0.917865848791
IndirectionDC,planetlab1.rutgers.edu,ricepl-5.cs.rice.edu,45.386,22.6863554545,22.6863554545,0.999707198453
IndirectionDC,planetlab1.rutgers.edu,planetlab2.cs.uml.edu,197.573,38.4141203008,39.7775383973,0.395760851423
IndirectionDC,planetlab1.rutgers.edu,planetlab2.cs.ucla.edu,77.820,10.2241013081,57.4334564188,0.869410919133
IndirectionDC,planetlab1.rutgers.edu,planetlab1.cs.uoregon.edu,99.845,28.9460027832,61.3820297967,0.904682583804
IndirectionDC,planetlab1.rutgers.edu,planetlab2.cs.uoregon.edu,99.789,29.0883529084,60.7767479811,0.900551171868
IndirectionDC,planetlab1.rutgers.edu,planetlab2.utdallas.edu,46.046,10.6554155302,15.0352578669,0.557934964972
IndirectionDC,planetlab1.rutgers.edu,planetlab01.cs.washington.edu,72.378,19.404631784,41.2613191312,0.838182195076
IndirectionDC,planetlab1.rutgers.edu,planetlab4.cs.uoregon.edu,99.768,29.1121800724,61.454390142,0.907771732564
IndirectionDC,planetlab1.rutgers.edu,planetlab1.cs.ucla.edu,81.615,10.4287188979,57.4423773322,0.831600762484
IndirectionDC,planetlab2.emich.edu,planetlab1.unr.edu,60.472,21.4281709354,28.057109936,0.81831725214
IndirectionDC,planetlab2.emich.edu,planetlab2.cs.uml.edu,215.736,21.4281709354,39.7775383973,0.28370651784
IndirectionDC,planetlab2.emich.edu,planetlab2.cs.ucla.edu,70.328,10.2241013081,57.4334564188,0.962028747112
IndirectionDC,planetlab2.emich.edu,planetlab1.cs.uoregon.edu,64.313,21.4281709354,28.9460027832,0.783265805025
IndirectionDC,planetlab2.emich.edu,planetlab2.cs.uoregon.edu,64.335,21.4281709354,29.0883529084,0.785210598334
IndirectionDC,planetlab2.emich.edu,planetlab2.utdallas.edu,33.018,10.6554155302,15.0352578669,0.778080846723
IndirectionDC,planetlab2.emich.edu,planetlab4.cs.uoregon.edu,64.212,21.4281709354,29.1121800724,0.787085762907
IndirectionDC,planetlab2.emich.edu,planetlab1.cs.ucla.edu,73.889,10.4287188979,57.4423773322,0.918554808295
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab1.unr.edu,59.944,14.7167689953,28.057109936,0.713563975232
IndirectionDC,node2.planetlab.mathcs.emory.edu,ricepl-5.cs.rice.edu,45.768,14.7167689953,22.6863554545,0.817233098449
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab2.cs.uml.edu,222.848,14.7167689953,39.7775383973,0.244535770537
IndirectionDC,node2.planetlab.mathcs.emory.edu,pluto.cs.brown.edu,52.810,14.7167689953,15.5936857939,0.573952940526
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab1.cs.uoregon.edu,72.981,14.7167689953,28.9460027832,0.598275876989
